AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16;AccX17;AccY17;AccZ17;GyrX17;GyrY17;GyrZ17;AccX18;AccY18;AccZ18;GyrX18;GyrY18;GyrZ18;AccX19;AccY19;AccZ19;GyrX19;GyrY19;GyrZ19;AccX20;AccY20;AccZ20;GyrX20;GyrY20;GyrZ20;Label
2;-7;48;-723;44;58;16;-15;47;212;-25;-127;7;-2;49;-32;130;27;10;14;37;-84;-39;-21;4;25;43;-272;117;69;10;45;46;153;-17;20;2;44;20;126;-25;-67;9;46;29;41;129;75;18;45;17;943;-172;-154;-10;27;6;980;-23;-257;12;12;5;621;12;-68;-8;-3;-13;483;-115;-90;-6;-3;-3;26;2;-15;3;2;0;-62;12;25;2;-3;1;-86;-2;8;0;4;2;19;21;-8;1;-5;-4;-9;6;17;-4;2;3;-22;-16;-3;-2;3;-2;-3;6;-8;7;-3;-2;21;10;1;tilt_left
-51;152;2;-2697;123;458;-20;62;-24;-475;-74;-19;11;52;-26;-369;1;-155;-19;59;-45;483;-395;159;28;-1;-55;119;29;-246;-57;-2;-47;-209;96;246;2;53;-32;1487;-105;-279;-11;-7;-14;1914;351;-331;1;-16;-6;847;435;186;30;15;30;1121;-106;-611;23;-24;3;-1228;-570;314;-72;-28;60;936;391;144;100;27;-12;1172;251;-381;-51;-64;70;-520;-267;-61;42;-30;23;-446;-237;610;-40;21;33;-10;-177;-248;25;-55;39;-281;229;314;-31;-14;3;1181;54;-462;42;-75;1;-1648;25;65;-5;-42;15;168;83;267;tilt_right
-6;-2;-1;-476;55;-224;11;2;10;-346;18;54;-12;-32;-13;71;-207;283;19;-2;12;-691;159;-81;-3;-3;-9;-197;-120;1;-4;0;-2;-95;-28;89;10;5;7;38;97;-123;-4;1;-4;7;-117;77;-4;3;0;-28;144;-49;13;10;8;187;-34;-95;-29;159;-65;-3038;-369;875;8;39;-32;-1506;-146;-205;-28;42;-63;735;-78;177;0;44;-46;186;549;-425;-40;1;-63;2052;-79;267;39;17;-22;1550;130;-727;-23;-4;16;542;-139;-162;4;-2;18;678;10;-58;34;-4;2;379;-78;-162;4;11;52;177;184;324;tilt_right
-17;-26;23;753;-99;-304;13;-57;12;-665;-80;199;-8;-2;59;380;80;218;5;1;20;-642;-17;-155;9;-24;25;1007;45;-70;-6;-45;16;-1170;-54;233;2;0;6;-1;89;-64;15;-30;25;1683;77;-505;-8;-68;10;-1311;4;435;8;-27;-3;76;-51;73;4;-26;2;409;91;-288;11;-57;-6;-572;-142;304;-14;-16;-15;-1653;173;184;0;4;9;-363;-156;-24;12;9;4;139;-11;-40;-2;-1;-7;-271;-37;56;2;9;14;27;54;-3;9;13;3;124;114;-55;-9;3;-6;-160;-219;114;1;4;0;231;58;-111;tilt_right
-24;152;-26;-3525;-34;652;8;58;-32;-367;50;29;-15;43;-43;-22;-62;32;-7;27;-34;1045;0;-160;3;30;-57;212;-71;-94;-24;4;-66;-1183;4;359;7;27;-17;2934;-61;-645;-23;-42;-16;1864;-13;-394;6;6;-5;-327;90;151;2;-32;13;1041;58;-380;9;11;39;2212;194;-252;36;18;96;507;-152;-121;-10;-11;17;408;49;-81;22;-80;63;-1622;102;269;8;-43;13;-1595;-318;456;2;-12;34;-225;50;-71;-2;-16;18;471;10;-139;-16;-37;-2;657;37;61;23;-39;7;105;127;-207;-20;-29;1;-650;-24;185;tilt_right
7;-39;-9;-187;-190;104;2;-29;-5;-889;237;211;-5;-2;-5;-1062;-323;200;20;8;23;436;133;-188;-19;-2;-15;-210;6;117;-3;1;-5;-311;-73;80;4;12;21;58;170;-64;-2;6;-2;262;-56;-58;-1;0;0;127;128;-88;-7;0;-9;-28;-13;69;3;167;-27;-3715;-28;621;-5;44;-24;-151;-96;78;-12;57;-39;270;-89;-81;1;42;-18;2195;106;-510;-19;-15;-57;-1040;-94;287;-23;2;-44;-716;46;236;18;55;-23;2336;7;-645;-4;-29;-12;1392;11;-205;4;-10;10;60;-48;15;-11;-8;9;309;80;-115;tilt_right
10;3;-5;-773;120;217;19;12;31;435;-193;-101;-20;23;-27;76;-1;-89;15;-38;55;605;202;65;3;60;-36;-432;-166;-7;-28;-93;4;-83;-418;-206;38;33;69;907;383;411;-82;-329;23;-2008;412;681;86;317;-81;578;-190;-318;-65;38;-3;-999;-34;-101;59;46;58;2121;-322;-561;-40;-101;61;661;661;250;78;3;1;1929;124;-1179;-33;-102;18;-3536;-839;1246;-23;38;24;768;273;-196;29;-36;-3;60;238;66;8;3;31;-61;-173;-162;-9;-6;6;540;137;-435;-1;-73;-14;-1141;-588;691;-10;21;36;118;323;-48;tilt_right
-1;122;-106;-4155;144;715;-21;33;-32;155;-64;-155;6;32;-43;318;7;36;-22;28;-31;1212;-10;-233;6;-31;-48;-517;-101;-1;-14;16;-25;853;50;-22;-4;1;-13;1369;79;-285;15;-14;-9;111;-24;-78;-9;11;21;1077;80;-89;-1;13;13;1143;98;-252;12;-12;42;-8;-22;39;2;-17;36;1027;94;-165;21;-12;40;555;-141;-133;11;-32;43;-620;-48;-15;3;-43;34;-409;6;185;12;-49;37;-73;-102;-37;-4;-41;6;-493;42;255;-2;-30;16;-979;-58;211;10;-24;2;-1;-65;-109;-5;-20;4;-266;45;105;tilt_right
-10;-19;-5;-587;122;23;6;-2;0;-284;-43;13;6;3;8;238;64;-20;-4;-2;5;-158;-78;46;-3;-9;-8;-27;12;-22;2;4;1;-69;13;10;-4;-6;0;-2;-16;24;4;2;-5;62;-57;-16;-6;0;6;-72;99;12;5;-5;-1;-36;-24;-4;-13;155;-39;-3499;-12;522;1;63;-40;-1170;-8;180;-11;51;-41;549;-61;-136;3;34;-66;658;-6;-47;-17;6;-49;417;-9;-75;-17;-9;-50;-315;112;207;-3;10;-35;2105;-39;-468;-4;9;2;3207;78;-593;11;-11;40;1191;148;-42;4;1;20;-540;-47;42;tilt_right
27;-1;90;1704;-7;-387;1;-57;31;608;-47;-67;-2;-34;56;-1551;-20;323;15;-47;33;-812;-113;150;6;-49;18;-122;-1;50;-4;-39;19;-932;23;173;11;-26;7;-488;-16;12;0;-12;8;-135;-16;50;-6;-15;-7;-427;-1;41;2;2;1;-469;27;66;-1;-2;3;204;-18;-16;5;-2;2;-33;39;-20;-7;-6;0;-16;-38;47;-1;-3;-9;-141;34;-13;0;2;4;-98;-31;47;-1;2;4;-12;0;5;1;7;-3;27;-8;-41;4;-2;3;30;21;12;-4;2;-4;47;17;-13;3;2;0;72;36;-47;tilt_right
-10;148;-48;-3093;-135;580;-15;39;-33;-766;26;211;-2;44;-46;-575;-40;9;-13;30;-47;791;6;-182;-13;12;-54;945;-1;-129;-3;5;-46;521;10;-133;-17;-10;-16;1208;112;-102;7;12;-11;2386;-22;-473;9;-9;35;1113;64;-110;1;4;19;-10;88;-34;13;-9;81;1357;-94;-218;18;-30;39;1310;-35;-256;-8;-52;55;-1183;82;171;15;-64;27;-868;-89;172;4;-47;28;-632;-69;41;6;-49;17;-733;64;199;-1;-35;-5;-650;-12;84;3;-19;-3;-681;30;96;-5;1;4;-713;18;171;9;5;7;-84;-23;-24;tilt_right
-5;10;2;199;-27;11;9;4;1;38;43;-43;-10;1;-3;9;-60;56;2;-3;4;133;9;-27;1;-1;-6;-63;-6;31;-3;-2;2;-12;8;-17;0;1;1;-87;16;23;3;0;-2;96;28;-85;-1;-2;-1;15;-22;37;-1;2;0;-51;-29;49;-14;148;-58;-4328;-58;736;0;69;-20;-324;-10;-17;-11;40;-56;1056;-9;-204;-13;24;-56;-71;12;-30;3;10;-59;116;-9;28;-25;-6;-28;1290;87;-110;5;17;-32;3787;-28;-831;8;-14;48;2321;184;-131;-1;-3;23;-444;15;12;26;-10;91;1548;-119;-324;tilt_right
6;-60;48;960;-22;-237;-12;-74;45;-2037;142;365;17;-51;26;-1736;-82;320;14;-42;23;-521;-120;107;-2;-27;-3;-520;24;117;2;-17;11;-311;38;-12;-2;-18;-7;44;-110;64;-3;-11;2;-277;119;-37;1;0;-2;-533;-50;129;-8;-2;-2;-166;-10;61;10;3;5;160;61;-50;1;8;4;-263;-39;35;-1;0;0;-80;4;63;1;5;1;296;-17;-71;1;5;-4;47;21;-66;-10;-8;-46;-588;-49;218;13;8;43;497;7;-131;-2;-1;1;-98;30;-9;5;9;-1;89;-92;1;-11;2;2;11;133;-48;tilt_right
-8;151;-48;-2891;-98;544;-8;50;-21;245;10;-61;-7;23;-38;159;-16;-88;-4;35;-39;-229;-32;142;-6;20;-46;-728;-38;47;-11;3;-28;768;50;-67;-8;8;-39;2468;37;-474;4;8;-1;1917;109;-377;12;-16;22;355;62;33;-13;-3;22;-125;-36;161;22;-14;67;1508;-7;-399;-11;-22;25;11;-32;52;13;-40;34;-449;68;89;7;-18;31;-191;-9;-58;3;-53;20;-686;-94;156;10;-41;29;408;22;-142;4;-40;3;-217;-7;-43;-11;-30;5;-1278;-30;296;5;-10;0;-1186;-48;249;3;3;5;302;110;-145;tilt_right
3;4;2;-65;-78;92;-4;0;2;195;28;-64;1;-7;-4;180;-3;6;0;-6;3;-42;13;4;0;-6;-6;-323;-16;52;0;-1;0;-122;-29;38;2;1;2;104;47;-63;-3;1;-3;-53;-21;24;2;4;4;-27;-1;22;0;2;4;63;25;-44;-9;152;-56;-3787;-46;614;-7;63;-35;-380;-63;132;-5;45;-58;28;-79;-105;-11;11;-37;993;72;-116;-13;9;-44;1474;54;-227;5;13;-7;3332;90;-681;14;-2;13;1184;97;-32;-11;-18;36;-387;41;183;11;-31;42;649;-154;-217;8;-35;50;1160;21;-205;tilt_right
6;-36;29;-1200;61;231;12;-57;39;-880;-68;21;10;-32;15;562;-71;-61;-8;-51;-1;-196;16;-1;-6;-36;1;-1001;46;190;8;-20;12;-1622;-8;265;1;1;-5;-382;-48;92;-5;9;3;470;4;-69;-1;4;0;-79;28;41;1;3;-2;-200;-17;-16;-3;5;0;50;45;62;12;20;31;-29;0;43;-6;-13;-33;1;-90;6;-1;2;-7;-156;50;-79;2;11;17;489;-82;-64;2;-1;-12;-117;24;-3;5;-2;9;239;179;55;-11;-8;-14;-30;-95;155;2;-5;0;386;-167;-302;-15;33;3;-1626;125;447;tilt_right
7;150;-68;-2201;-63;190;-16;36;-42;295;-24;27;-5;40;-43;-201;-71;-159;-2;12;-31;116;-10;11;-15;18;-51;682;116;-51;-5;-2;-10;1698;0;-277;6;5;-12;2181;147;-321;-2;-20;20;111;44;-37;3;0;36;439;13;61;17;-2;36;1268;-36;-225;0;-37;46;458;20;-160;5;-41;24;-1376;4;268;5;-22;40;-325;-111;91;8;-40;22;82;-48;-88;-3;-22;21;247;27;-118;10;-48;15;-274;-12;115;-4;-35;-1;-495;66;36;-5;-32;-5;-714;34;156;9;-3;7;-1077;-68;183;4;0;0;3;55;-32;tilt_right
-4;3;1;213;-57;-24;3;4;6;-150;10;41;-3;1;-3;35;-13;-10;3;3;3;6;-44;23;2;0;-7;35;42;-24;-5;-1;2;-13;-13;-5;0;-4;-1;15;6;0;1;3;1;19;-18;11;-2;2;-2;-60;2;-5;5;2;3;4;57;-16;-14;150;-47;-2805;-100;416;2;28;-28;278;-50;81;-9;33;-24;377;8;-219;-17;12;-46;-723;-27;331;8;58;-30;-171;-2;-159;-12;-15;-60;-282;47;133;-12;10;-46;1114;-2;-238;-2;-5;-14;1435;75;-235;-4;12;-7;2256;23;-458;13;-2;22;1030;133;-201;tilt_right
6;-1;39;567;61;29;15;-12;76;1951;-115;-390;3;-43;26;-493;32;76;12;-47;58;-1277;-103;290;8;-47;43;-696;-129;225;1;-54;14;46;47;-81;11;-42;16;-505;93;-38;-14;-33;3;-975;31;268;7;-12;-3;-630;-24;101;7;-3;4;-407;35;89;0;3;4;-122;-49;-2;-6;0;-3;-50;-15;32;5;8;1;18;-13;-21;1;-3;4;114;25;-4;-1;2;-1;-143;-63;22;1;2;-4;85;52;-40;-3;2;-1;52;-21;-56;6;-3;7;-96;32;-27;-17;-3;-11;311;56;41;4;4;8;-21;-76;20;tilt_right
-10;142;-63;-4059;-35;656;-1;72;-34;-773;-75;180;-2;49;-48;587;31;-245;-20;19;-55;1134;-57;-126;-7;0;-61;-248;81;49;-13;-3;-41;1181;10;-159;-7;7;0;2771;43;-488;17;11;8;2101;110;-353;2;-24;41;474;123;-40;16;7;58;1013;-74;-315;12;-57;51;819;-93;-114;8;-40;49;-1147;-67;156;1;-64;51;-1229;-83;394;10;-52;24;-853;63;114;1;-31;8;-107;-8;-27;7;-33;12;-425;60;96;-6;-28;-7;-627;-1;95;3;-1;4;-720;47;94;1;1;-3;-87;-83;89;-2;2;1;-7;5;-19;tilt_right
4;1;4;-58;-1;4;-1;2;3;-2;5;8;1;3;0;-47;-14;4;-4;-4;-11;33;13;-27;6;7;9;35;40;-8;-2;2;-6;-33;-70;39;-3;0;5;-47;24;-2;3;3;0;47;24;-20;1;2;0;93;-46;-19;-4;-2;-1;-77;21;40;-4;152;-65;-4201;-54;713;-16;54;-31;97;-50;-54;-4;59;-53;-412;-8;-42;-17;42;-50;1181;10;-116;-8;-17;-48;1108;76;-113;-11;14;-17;1894;25;-329;10;2;12;2835;121;-516;5;-17;27;1295;8;-209;12;-19;52;58;72;-6;11;-29;59;752;-150;-235;tilt_right
-3;-67;42;-883;53;123;16;-51;32;-529;-108;83;7;-55;24;-798;-14;259;1;-37;9;-703;19;98;0;-27;3;-475;10;106;0;-16;2;-992;4;170;-1;4;-1;-321;-1;54;4;5;-1;62;18;8;3;3;5;48;-17;-28;-4;1;-3;-32;-21;20;5;3;2;123;35;-49;0;-1;2;-24;-38;31;-4;-1;0;-76;-45;44;4;0;-5;27;42;-29;-5;2;2;94;21;-41;1;-2;1;-85;-22;28;-1;3;-2;48;29;-13;0;-2;4;-3;-18;-4;-3;0;-5;-68;-8;22;7;3;3;95;14;-18;tilt_right
-140;-25;-85;-21;-1116;-75;-30;2;-24;57;379;29;-26;-4;-18;-149;543;54;10;17;-16;63;570;14;24;-11;27;-170;452;42;45;-7;55;-151;371;88;34;22;21;118;172;-25;28;-10;39;391;-95;-147;22;-20;17;-198;16;78;47;-9;52;-66;-185;83;6;16;5;164;-474;-139;-4;-8;7;-106;-300;87;-3;18;-32;18;-255;-81;1;-4;-26;-33;-184;10;-26;-4;-31;72;23;-20;2;3;-2;-93;69;-14;2;10;5;72;37;-2;5;-9;9;-12;-18;13;1;3;0;14;8;39;-5;-2;-8;25;-23;-35;up
1;-8;1;-50;35;29;-1;3;3;30;-9;-28;8;1;3;-36;2;20;-2;5;-3;-20;-28;-16;-2;-2;-1;61;28;16;0;-2;0;-24;-7;-13;-1;2;2;-1;14;6;2;0;1;-5;-27;-25;-1;2;-1;-5;-16;19;-3;-1;0;-18;29;9;-122;3;-105;245;-1491;-225;-58;-15;-31;-170;660;169;-28;7;-24;-96;680;-15;1;7;-4;-54;814;71;48;-12;68;-241;589;109;57;20;54;-85;192;-48;31;28;-2;388;67;-87;33;-24;46;95;-59;47;37;-25;22;-84;-26;13;59;16;59;10;-444;2;up
-1;-4;23;51;-554;-3;-31;-5;-30;-2;-375;9;-12;1;-43;48;-225;-80;-19;3;-38;-102;1;59;-3;6;-15;1;62;-42;-3;-8;12;9;61;-40;11;11;10;-23;50;-2;10;10;-2;68;-31;34;-14;-15;-2;22;-9;8;-4;-4;0;-65;29;4;10;10;1;25;-5;-9;-1;-5;-1;-1;5;16;-7;0;-3;0;31;-11;8;-1;9;-35;8;-2;1;-1;2;45;-40;11;-2;3;-4;-29;-1;-1;-1;-1;-2;24;19;24;-1;-2;-1;4;-25;-45;1;1;1;-17;36;29;2;2;5;1;-14;-14;up
-126;8;-102;31;-1417;21;-66;-22;-32;143;386;-172;-28;-2;-6;-319;822;234;-7;16;-17;116;554;-187;33;-6;32;-157;686;140;54;0;43;-16;338;-18;44;12;29;-6;144;-175;48;14;29;95;75;72;36;-17;39;18;-93;-25;52;10;67;-131;-343;196;1;14;9;317;-715;-108;-27;-21;-18;-22;-303;108;-16;-4;-42;-3;-239;-88;-7;3;-28;-58;-17;33;-12;7;-22;21;22;-32;-3;-9;9;-43;73;-8;9;6;5;7;3;-28;1;10;0;44;8;29;3;-11;3;1;4;28;-1;-9;1;-35;-8;-19;up
-3;12;-6;8;15;19;0;-4;2;-4;-7;-12;1;-5;2;-22;10;-5;0;12;-3;12;1;12;4;-7;4;-1;2;27;-4;-1;0;0;-14;-38;1;1;-4;21;-8;-5;0;3;-1;0;2;-2;-1;-6;4;-20;1;7;1;7;-2;3;9;2;86;-26;136;227;-923;-97;-26;25;-60;-2;-754;-47;-47;-19;-55;-83;-456;7;-57;0;-65;-117;-37;181;-76;3;-73;123;366;-184;-83;-2;-47;-34;795;149;-31;-14;-13;-218;798;-67;4;28;-8;27;877;-28;34;-16;70;-62;624;86;55;-3;52;-188;359;1;up
70;36;33;-59;167;4;43;4;14;340;-234;-32;36;-12;35;46;-149;-33;36;-16;41;-113;-274;153;21;16;27;183;-606;-141;-18;-11;-9;-74;-344;115;-21;15;-47;65;-213;-29;-23;-24;-19;-37;-79;-11;4;10;-15;12;-5;-45;-8;-4;-4;-49;63;-2;3;6;2;-21;53;0;7;6;11;2;-28;1;-4;-3;-3;37;9;40;3;-4;0;1;-38;-43;-4;2;-5;-6;11;38;-1;0;2;-19;1;-30;5;0;1;18;18;46;0;-1;2;14;-16;-36;-1;2;-3;-12;8;11;-1;1;-1;8;8;3;up
96;-23;148;-5;-1178;49;-55;23;-84;133;-706;-148;-29;-7;-54;21;-312;74;-92;6;-93;67;109;-25;-86;-18;-55;-42;646;-13;-51;-10;-37;-247;862;47;-16;38;-21;43;890;-73;39;-23;63;-21;740;49;44;1;51;-210;491;84;58;0;52;-110;226;41;58;32;34;200;-181;-124;20;-6;15;251;-262;-129;36;-2;31;-37;-196;199;9;-22;14;6;-362;-77;5;7;-3;-72;-284;104;-1;-4;-15;63;-311;-76;-3;-2;-11;-54;-169;46;-19;5;-25;38;-102;-56;-7;1;-15;-23;33;21;-2;-4;0;-22;30;-9;up
4;0;4;-5;20;-10;1;5;0;4;5;23;-2;2;0;50;21;-13;6;-3;4;-26;-22;-5;-6;3;-4;2;1;28;-1;-4;-2;-12;4;-26;3;-1;7;-10;22;-3;9;4;-1;6;-36;33;-14;-3;-4;4;9;-24;6;3;3;-4;9;7;-249;-15;-176;-36;-302;-119;10;28;7;57;871;86;33;-28;55;-35;534;17;38;-11;33;-188;394;115;51;25;17;45;244;5;67;-37;72;-57;-98;-153;24;55;0;-120;-52;-5;58;6;55;248;-442;13;12;-7;30;179;-492;30;-10;-16;-5;-7;-398;95;up
-34;-11;-43;-28;-303;-54;-12;9;-37;-72;-65;17;-3;4;-15;45;-22;-63;-11;-5;-3;-31;83;24;1;2;2;2;33;-33;9;4;5;-1;28;39;-4;-8;5;-8;-3;-9;6;2;-1;8;-14;-25;-5;-1;-3;10;15;28;-2;0;2;-25;-28;-31;3;4;-1;-4;25;28;4;1;0;28;-23;-15;-4;-8;2;-27;20;19;-1;5;-5;-10;8;-22;1;4;1;22;40;23;5;-1;7;9;-32;-11;-1;-6;-1;-7;-9;-1;-3;4;-3;-3;-4;-1;6;1;0;11;5;4;-2;-3;-1;11;-7;-19;up
-131;-27;-107;140;-1851;-27;-74;1;-44;-92;667;-33;-34;10;-14;-173;836;88;-8;14;-6;163;722;-108;41;-14;50;-84;609;93;61;-6;63;-128;296;20;37;15;18;-71;96;-24;28;5;22;-42;21;5;26;6;12;151;-100;-78;18;-4;23;-125;-37;111;50;20;38;133;-216;44;15;-13;12;96;-423;-63;-3;-2;-3;61;-321;25;-7;-7;-15;-12;-252;-15;-24;8;-36;-15;-125;-18;-4;-6;-10;-15;19;11;3;1;-6;11;8;6;-7;-5;3;4;20;-42;3;4;2;-40;34;9;5;6;1;2;-25;19;up
-3;-1;0;37;-9;7;-4;-2;-4;16;22;-5;6;0;3;-28;3;-3;-1;-3;0;11;1;-12;-5;3;-2;-5;12;-6;8;1;4;-18;-16;4;-5;1;1;18;-5;-4;7;0;-1;22;-9;22;-3;-4;-1;-27;-26;-11;-10;-4;-6;-23;19;-23;112;-9;119;290;-615;-74;-42;2;-39;-147;-653;62;-21;-3;-24;-87;-484;33;-47;5;-56;-91;-233;81;-78;9;-69;108;-102;-120;-85;-5;-51;-48;460;136;-61;-1;-29;96;769;-20;-11;-7;1;-68;687;-53;-9;12;-21;75;758;-54;54;-25;64;-99;587;-12;up
55;8;39;-238;263;38;49;25;31;-9;190;47;26;-12;26;0;-4;-1;43;22;16;301;-245;-179;46;-18;59;-140;-250;234;8;3;8;-31;-408;-16;-10;5;-14;120;-446;-84;-12;-4;-25;-17;-168;47;-11;-4;-14;44;-154;-45;-11;-5;-13;-42;25;19;-4;8;-9;49;12;-18;2;-3;1;-31;12;-16;-1;-1;8;-69;34;20;5;4;1;44;-6;-19;2;2;0;15;-24;10;-2;-3;-3;8;2;18;-4;-6;-1;-38;3;-22;0;11;-3;28;36;7;5;-4;-1;-22;9;5;-2;-2;7;13;-3;-3;up
-111;-6;-118;223;-2294;146;-111;-16;-67;-135;757;-82;-29;-3;-14;-158;932;-140;-5;16;1;-23;847;20;44;-7;54;145;636;-42;49;-7;66;-206;322;84;20;21;-3;-121;346;105;32;-2;26;136;-15;-79;34;-19;44;-76;175;-86;64;30;27;-38;-154;-5;53;19;32;94;-437;0;3;-8;20;93;-557;-26;-22;-5;-23;53;-266;77;-15;8;-22;145;-162;18;7;-20;0;-103;-120;-2;-15;8;-23;-24;-28;10;3;1;3;70;-13;-20;-6;-7;-6;-38;3;32;-3;2;-2;-31;13;-6;5;2;-1;48;32;-9;up
7;-6;3;-43;-20;-5;-3;3;3;-36;-14;2;-1;3;1;61;10;17;4;-7;2;-39;-18;9;-2;5;-2;15;-36;-46;-4;0;-5;-33;24;36;4;3;3;53;-12;-17;-5;-4;-2;-33;20;40;2;-1;-1;2;3;-35;4;1;2;24;3;12;72;-46;134;425;-1065;-212;-31;11;-60;-418;-495;225;-10;22;-54;70;-533;-106;-72;11;-83;-135;-56;162;-93;11;-82;323;367;-172;-60;-41;-27;-221;694;131;-36;-7;-15;-325;846;7;5;33;7;136;758;-109;30;-1;47;-11;593;34;47;-9;40;31;341;-50;up
58;25;27;96;312;43;39;-21;29;112;52;-128;44;-1;62;-152;-108;155;54;-15;76;-129;-507;-89;19;27;18;13;-636;99;-35;13;-48;170;-490;33;-26;-15;-40;32;-165;46;-18;-11;-30;-45;-55;-64;8;17;-17;20;50;-10;-9;-6;3;20;79;2;2;-10;14;-53;31;-39;6;14;1;2;-22;34;-3;0;-1;69;-10;19;-2;-13;1;-82;-3;6;0;2;-3;23;14;-29;8;7;2;-4;-8;9;-1;2;0;20;-12;9;-9;-3;-6;-9;26;5;1;-8;8;-24;-18;-37;11;9;0;-7;-2;19;up
-98;14;-128;-6;-2059;60;-101;-14;-60;95;526;-64;-42;-4;-17;-56;1044;53;-3;11;-5;14;847;36;24;-29;49;31;674;-77;60;-10;84;-177;442;22;50;19;28;-92;196;-24;57;13;16;144;1;-92;31;7;31;49;-204;43;15;-24;31;-22;-229;-60;19;16;15;-70;-234;97;19;6;18;80;-453;-26;-11;-12;-11;6;-225;77;-7;-4;-6;-7;-201;-44;-2;14;-23;25;-158;14;-16;4;-23;37;-25;-7;0;-6;-5;-41;-11;5;-5;0;-6;34;32;-15;3;-7;1;-29;34;20;-5;3;2;12;21;-45;up
15;0;8;-11;-1;10;-11;3;-5;24;0;21;7;-1;6;21;15;-11;1;2;-1;-7;-30;2;-3;1;-8;-11;14;10;1;-5;5;-36;13;29;-6;-1;-1;66;-2;-43;5;-1;4;-62;15;-14;3;8;-1;-4;-23;21;0;-3;-1;4;10;12;146;9;54;172;-397;-73;90;12;34;-25;-1059;9;-95;14;-54;384;-824;-171;-54;-48;-23;-61;-324;-227;-110;-9;-55;-391;417;309;-62;40;-52;3;330;64;-80;-9;-33;114;510;44;-47;-19;-11;-73;822;0;-25;-2;-6;-101;816;103;34;-14;28;28;686;-161;up
63;-7;39;-389;480;182;54;42;10;22;315;-120;83;-10;51;-17;-17;-15;59;24;26;144;-166;17;35;1;17;-70;-286;113;29;0;38;256;-535;-134;-20;-4;-18;-69;-293;127;-16;5;-26;123;-245;-106;-5;-3;-7;-66;-66;101;-2;-3;-2;108;-169;-116;-15;-3;-12;-94;-56;72;-1;3;-4;23;-12;-32;-7;-4;-7;21;20;-4;-2;4;-1;6;37;12;8;-3;5;33;29;-22;2;0;1;-73;-36;19;-6;5;-4;54;24;12;-4;-14;-2;-48;-6;-34;4;12;2;-47;40;29;11;4;6;84;-41;-17;up
-149;-47;-79;-124;-2188;146;-105;21;-45;17;614;18;-72;-6;-23;111;828;-369;1;1;12;-167;833;164;25;19;8;196;706;-95;90;-25;68;-89;373;35;29;7;15;-289;184;193;29;30;11;127;118;-57;42;-19;31;27;-127;-59;18;7;-5;-100;141;79;75;23;7;286;-162;-318;17;-13;35;125;-252;152;0;-16;6;-250;-260;215;10;3;4;137;-320;-277;5;12;-5;-162;-183;252;0;2;-11;46;-260;-85;-11;6;-18;62;-123;41;-18;-5;-12;32;-50;-6;-16;-10;-4;-22;38;8;-3;5;-7;-20;81;-18;up
10;7;4;28;33;-9;6;-8;7;7;4;6;0;3;1;-24;13;13;1;-3;1;-9;-21;-12;0;4;-1;52;11;4;2;-3;0;-25;-37;-28;5;2;0;-9;-1;10;-6;1;0;7;-12;12;1;-2;-3;2;-4;-17;-8;3;-2;-2;38;8;131;3;99;465;-508;-59;1;-38;12;-106;-1207;-42;-68;3;-60;-294;-467;113;-36;27;-61;114;-479;-34;-93;-2;-71;101;-177;-54;-152;-14;-64;4;557;-64;-113;-25;-45;111;1034;-233;-7;-10;21;-433;929;349;22;31;7;105;885;-160;72;-14;59;-134;518;106;up
42;13;19;-380;383;302;21;35;-1;200;273;-116;48;-62;52;3;58;-168;71;19;43;-155;40;54;50;24;25;-183;-220;-33;72;42;40;409;-625;-21;-49;-9;-30;25;-336;48;10;-9;2;186;-271;78;-16;-22;-14;-5;-187;-98;4;6;1;-48;-151;36;-13;4;-12;29;-108;-15;-6;2;-9;36;-15;9;-6;-7;-7;-6;-15;-17;-4;5;-9;-37;46;39;5;1;4;32;31;-7;-3;-11;4;-21;25;-12;9;6;4;-37;-16;5;-4;2;0;42;-13;-3;2;-1;-4;-15;-15;-6;-7;4;0;15;27;19;up
